"player_name","kickoff_time","GW","season","total_points","automl"
"Fikayo Tomori",1617408000000,30,2020,0,2.9928576314216433
"Fraser Forster",1617494400000,30,2020,2,3.59957082879219
"Frederico Rodrigues de Paula Santos",1617494400000,30,2020,2,3.050263926081889
"Gabriel Fernando de Jesus",1617408000000,30,2020,8,5.053542886617123
"Gabriel Magalhães",1617408000000,30,2020,0,2.9156923229904455
"Gabriel Teodoro Martinelli Silva",1617408000000,30,2020,1,0.9878783126307986
"Gareth Bale",1617494400000,30,2020,1,2.888561576868803
"Gary Cahill",1617580800000,30,2020,2,2.637861772966881
"George Baldock",1617408000000,30,2020,1,2.772715293799792
"Georginio Wijnaldum",1617408000000,30,2020,1,0.7994908801620275
"Giovani Lo Celso",1617494400000,30,2020,1,3.4834704629700224
"Gylfi Sigurdsson",1617580800000,30,2020,1,1.907460229968888
"Hakim Ziyech",1617408000000,30,2020,1,4.627630597130513
"Harrison Reed",1617494400000,30,2020,2,2.46684878604052
"Harry Kane",1617494400000,30,2020,13,6.455061918496166
"Harry Maguire",1617494400000,30,2020,2,4.012549035342416
"Heung-Min Son",1617494400000,30,2020,1,2.893317847630988
"Hugo Lloris",1617494400000,30,2020,2,4.0281098677272285
"Ibrahima Diallo",1617494400000,30,2020,2,2.59254500480128
"Illan Meslier",1617408000000,30,2020,2,4.609213561131913
"Islam Slimani",1617408000000,30,2020,0,0.4283007433820509
"Issa Diop",1617580800000,30,2020,0,2.545390591483671
"Ivan Ricardo Neves Abreu Cavaleiro",1617494400000,30,2020,1,1.6845618817426837
"Jack Harrison",1617408000000,30,2020,13,3.904628563321029
"Jacob Murphy",1617494400000,30,2020,2,2.382281107368503
"Jacob Ramsey",1617494400000,30,2020,1,1.50948775880355
"Jairo Riedewald",1617580800000,30,2020,2,2.331084665047614
"Jake Livermore",1617408000000,30,2020,1,0.6599436653070114
"Jakub Moder",1617494400000,30,2020,2,2.4242058611717088
"Jamaal Lascelles",1617494400000,30,2020,1,2.7207945181112736
"James Maddison",1617408000000,30,2020,1,2.2742273302961635
"James Milner",1617408000000,30,2020,3,2.7401939498022783
"James Rodríguez",1617580800000,30,2020,11,4.223157267681938
"James Tarkowski",1617494400000,30,2020,1,3.0967214525560594
"James Ward-Prowse",1617494400000,30,2020,2,3.609766780645983
"Jamie Vardy",1617408000000,30,2020,2,4.88137615414787
"Jan Bednarek",1617494400000,30,2020,1,2.9340800920321404
"Jannik Vestergaard",1617494400000,30,2020,1,3.2832049850535867
"Japhet Tanganga",1617494400000,30,2020,0,3.253622530413481
"Jarrod Bowen",1617580800000,30,2020,6,1.5658940071040917
"Javier Manquillo",1617494400000,30,2020,1,0.8403806314112381
"Jay Rodriguez",1617494400000,30,2020,1,1.3695906413679424
"Jayden Bogle",1617408000000,30,2020,1,3.715026136076676
"Jean-Philippe Gbamin",1617580800000,30,2020,1,1.082470211632331
"Jean-Philippe Mateta",1617580800000,30,2020,1,1.2536101158525503
"Jeffrey Schlupp",1617580800000,30,2020,4,1.5109531688268283
"Jesse Lingard",1617580800000,30,2020,12,4.262581879857343
"Joachim Andersen",1617494400000,30,2020,0,3.483848678450052
"Joe Rodon",1617494400000,30,2020,2,3.124548993915479
"Joel Ward",1617580800000,30,2020,2,2.56567432678661
"Joelinton Cássio Apolinário de Lira",1617494400000,30,2020,6,2.648449223380697
"Johann Berg Gudmundsson",1617494400000,30,2020,2,2.937371210310886
"John Egan",1617408000000,30,2020,1,0.9584220845272573
"John Fleck",1617408000000,30,2020,2,2.5983343709560427
"John Lundstram",1617408000000,30,2020,1,3.058938834880969
"John McGinn",1617494400000,30,2020,2,3.541228443178365
"Jonjo Shelvey",1617494400000,30,2020,1,2.5804831975447193
"Jonny Evans",1617408000000,30,2020,1,2.1909455683022148
"Jordan Ayew",1617580800000,30,2020,2,2.9151271246696964
"Jorge Luiz Frello Filho",1617408000000,30,2020,2,5.172955392727062
"Joseph Willock",1617494400000,30,2020,6,0.9071404073290505
"Josh Brownhill",1617494400000,30,2020,2,2.6424193043368676
"Josh Maja",1617494400000,30,2020,1,1.480888286786284
"Josh Onomah",1617494400000,30,2020,1,0.7375279977405391
"Joël Veltman",1617494400000,30,2020,1,2.8038898382645017
"Kai Havertz",1617408000000,30,2020,1,2.124795193510043
"Kalvin Phillips",1617408000000,30,2020,2,2.7445782530350984
"Kasper Schmeichel",1617408000000,30,2020,1,3.4536889277735994
"Keinan Davis",1617494400000,30,2020,4,1.7749272110130196
"Kelechi Iheanacho",1617408000000,30,2020,2,3.5922770916642324
"Kenny Tete",1617494400000,30,2020,1,2.9306947607329166
"Kevin De Bruyne",1617408000000,30,2020,3,6.654186826778202
"Ki-Jana Hoever",1617580800000,30,2020,1,1.0048086853680722
"Kieran Tierney",1617408000000,30,2020,1,3.0267232106616633
"Kurt Zouma",1617408000000,30,2020,0,4.647211359178359
"Kyle Bartley",1617408000000,30,2020,1,2.20986177712035
"Kyle Walker",1617408000000,30,2020,6,3.8228177184110446
"Kyle Walker-Peters",1617494400000,30,2020,1,3.582895455830289
"Leander Dendoncker",1617580800000,30,2020,9,3.117477532611025
"Leandro Trossard",1617494400000,30,2020,2,3.4232275846049625
"Lewis Dunk",1617494400000,30,2020,1,3.216723391898117
"Lewis Richardson",1617494400000,30,2020,1,1.1212871412639953
"Liam Cooper",1617408000000,30,2020,2,2.950441956745314
"Lucas Digne",1617580800000,30,2020,1,3.289403142946556
"Lucas Rodrigues Moura da Silva",1617494400000,30,2020,2,3.8271420355007817
"Luka Milivojevic",1617580800000,30,2020,2,2.644640233634766
"Lukasz Fabianski",1617580800000,30,2020,2,3.761005456413241
"Luke Ayling",1617408000000,30,2020,2,3.662695564415918
"Luke Shaw",1617494400000,30,2020,2,4.540275044225235
"Mahmoud Ahmed Ibrahim Hassan",1617494400000,30,2020,14,1.6748829751008993
"Marc Albrighton",1617408000000,30,2020,2,2.572276909984353
"Marcos Alonso",1617408000000,30,2020,3,5.8214765094385
"Marcus Rashford",1617494400000,30,2020,8,5.296604911998545
"Mario Lemina",1617494400000,30,2020,2,2.4954570062789805
"Mark Noble",1617580800000,30,2020,2,2.9127539418640795
"Martin Dubravka",1617494400000,30,2020,1,3.208437655791144
"Martin Ødegaard",1617408000000,30,2020,2,3.3493320482606874
"Mason Greenwood",1617494400000,30,2020,6,4.386427020582927
"Mason Holgate",1617580800000,30,2020,2,3.003417631108384
"Mason Mount",1617408000000,30,2020,6,2.5579254700722425
"Matej Vydra",1617494400000,30,2020,6,2.8910754250442783
"Mateo Kovacic",1617408000000,30,2020,1,3.79515795904448
"Mateusz Klich",1617408000000,30,2020,1,1.3455635626413598
"Matheus Pereira",1617408000000,30,2020,21,2.940961207576593
"Matt Phillips",1617408000000,30,2020,2,2.352062906753045
"Matt Ritchie",1617494400000,30,2020,2,3.131731494807019
"Matt Targett",1617494400000,30,2020,2,4.398244511200752
"Matthew Cash",1617494400000,30,2020,2,4.156547474308406
"Matthew Lowton",1617494400000,30,2020,1,3.0612443794464848
"Mbaye Diagne",1617408000000,30,2020,9,2.805931976539239
"Michael Keane",1617580800000,30,2020,2,3.1544801698593186
"Michail Antonio",1617580800000,30,2020,1,4.502954395454761
"Michy Batshuayi",1617580800000,30,2020,6,1.1596709290684621
"Miguel Almirón",1617494400000,30,2020,4,2.8208965247654523
"Mohamed Naser El Sayed Elneny",1617408000000,30,2020,1,0.804677096481407
"Mohamed Salah",1617408000000,30,2020,8,5.433430064021554
"Mohammed Salisu",1617494400000,30,2020,1,1.1613147981688845
"Morgan Sanson",1617494400000,30,2020,2,3.1505028880186585
"Moussa Djenepo",1617494400000,30,2020,1,1.1157109017580433
"Nampalys Mendy",1617408000000,30,2020,1,0.6245116952070264
"Nathan Redmond",1617494400000,30,2020,13,3.443946002650419
"Nathaniel Phillips",1617408000000,30,2020,6,2.675060586010066
"Neal Maupay",1617494400000,30,2020,2,3.660291306651071
"Nick Pope",1617494400000,30,2020,2,4.089836120998611
"Nicolas Pépé",1617408000000,30,2020,2,4.175900907075409
"Nélson Cabral Semedo",1617580800000,30,2020,1,3.1495662281462518
"Okay Yokuslu",1617408000000,30,2020,2,2.3370170024925487
"Ola Aina",1617494400000,30,2020,1,3.0503160085799554
"Oliver Burke",1617408000000,30,2020,1,0.9502902232839112
"Oliver McBurnie",1617408000000,30,2020,5,2.972304631275052
"Oliver Norwood",1617408000000,30,2020,2,2.3705894647604446
"Ollie Watkins",1617494400000,30,2020,7,5.027586477744738
"Oluwasemilogo Adesewo Ibidapo Ajayi",1617408000000,30,2020,1,1.8017890821047937
"Ozan Kabak",1617408000000,30,2020,6,2.7899580465211686
"Pablo Fornals",1617580800000,30,2020,7,3.465007685039967
"Pascal Groß",1617494400000,30,2020,1,3.246180960751513
"Patrick Bamford",1617408000000,30,2020,2,4.56198689124944
"Patrick van Aanholt",1617580800000,30,2020,2,2.948910096195074
"Paul Dummett",1617494400000,30,2020,0,2.6706535483002853
"Paul Pogba",1617494400000,30,2020,7,3.8676298154741966
"Pedro Lomba Neto",1617580800000,30,2020,5,3.57486094385712
"Phil Foden",1617408000000,30,2020,1,2.1032429412530775
"Phil Jagielka",1617408000000,30,2020,-1,2.6381663165777396
"Pierre-Emerick Aubameyang",1617408000000,30,2020,2,4.910107698281423
"Pierre-Emile Højbjerg",1617494400000,30,2020,2,2.7392454914373965
"Raheem Sterling",1617408000000,30,2020,4,2.755313618351965
"Raphael Dias Belloli",1617408000000,30,2020,6,4.679313529056934
"Rayan Ait Nouri",1617580800000,30,2020,1,3.484661322941034
"Reece James",1617408000000,30,2020,0,4.61904504297348
"Rhian Brewster",1617408000000,30,2020,1,1.2957495205283265
"Rhys Williams",1617408000000,30,2020,1,0.8019626446847832
"Ricardo Domingos Barbosa Pereira",1617408000000,30,2020,1,1.1332595037844082
"Richarlison de Andrade",1617580800000,30,2020,2,5.063299077493325
"Riyad Mahrez",1617408000000,30,2020,3,5.8801697027811
"Rob Holding",1617408000000,30,2020,1,2.8488837953659267
"Robert Sánchez",1617494400000,30,2020,2,3.271899356539526
"Roberto Firmino",1617408000000,30,2020,2,3.742286026034651
"Robin Koch",1617408000000,30,2020,1,1.3159092938418195
"Robin Olsen",1617580800000,30,2020,3,3.191327086008677
"Rodrigo Hernandez",1617408000000,30,2020,2,2.670804911134298
"Rodrigo Moreno",1617408000000,30,2020,0,1.8215258771914309
"Romain Saïss",1617580800000,30,2020,1,3.4037813427202113
"Ruben Loftus-Cheek",1617494400000,30,2020,2,2.884560155027761
"Rui Pedro dos Santos Patrício",1617580800000,30,2020,2,4.009529912676334
"Ryan Bertrand",1617494400000,30,2020,1,2.872964052639517
"Rúben Diogo da Silva Neves",1617580800000,30,2020,1,3.0646598324639363
"Rúben Santos Gato Alves Dias",1617408000000,30,2020,6,4.256450268230674
"Sadio Mané",1617408000000,30,2020,6,4.945967487855247
"Sam Johnstone",1617408000000,30,2020,5,2.895456213896751
"Saïd Benrahma",1617580800000,30,2020,1,1.617219752913813
"Scott McTominay",1617494400000,30,2020,1,1.4308106829714968
"Sead Kolasinac",1617408000000,30,2020,0,2.104732211317004
"Seamus Coleman",1617580800000,30,2020,11,3.1619252145535217
"Sean Longstaff",1617494400000,30,2020,5,2.3933380368581787
"Sergio Agüero",1617408000000,30,2020,2,5.579127867684432
"Sergio Reguilón",1617494400000,30,2020,1,3.4636940243132615
"Stuart Armstrong",1617494400000,30,2020,7,3.6594154492700746
"Stuart Dallas",1617408000000,30,2020,2,4.529915625102191
"Tanguy Ndombele",1617494400000,30,2020,7,3.333729506355542
"Theo Walcott",1617494400000,30,2020,5,3.6595943552549652
"Thiago Alcántara do Nascimento",1617408000000,30,2020,3,2.317259160936159
"Thiago Thiago",1617408000000,30,2020,-4,4.626837263891885
"Thomas Partey",1617408000000,30,2020,2,2.438264438895188
"Timo Werner",1617408000000,30,2020,5,5.156731064967688
"Timothy Castagne",1617408000000,30,2020,1,2.813816236429345
"Tom Davies",1617580800000,30,2020,2,2.6220338997013495
"Tomas Soucek",1617580800000,30,2020,1,3.8206859491842824
"Tosin Adarabioyo",1617494400000,30,2020,1,3.235322449010594
"Trent Alexander-Arnold",1617408000000,30,2020,12,4.300748995676288
"Tyler Roberts",1617408000000,30,2020,2,2.825460412578124
"Tyrone Mings",1617494400000,30,2020,5,4.114556114573429
"Vicente Guaita",1617580800000,30,2020,4,2.903757839248782
"Victor Lindelöf",1617494400000,30,2020,2,3.5595093560875366
"Vladimir Coufal",1617580800000,30,2020,4,3.067286457826343
"Wesley Fofana",1617408000000,30,2020,1,2.2579203398200702
"Wilfred Ndidi",1617408000000,30,2020,1,2.1191484695495615
"Wilfried Zaha",1617580800000,30,2020,2,3.44726359971108
"Willian José Da Silva",1617580800000,30,2020,2,3.493335109983588
"Yerry Mina",1617580800000,30,2020,1,3.302072274436546
"Youri Tielemans",1617408000000,30,2020,2,2.5572662536413144
"Yves Bissouma",1617494400000,30,2020,2,2.289234854253031
"Aaron Cresswell",1618099200000,31,2020,0,3.4610685800257626
"Aaron Ramsdale",1618099200000,31,2020,1,2.86109715821732
"Aaron Wan-Bissaka",1618099200000,31,2020,2,3.974404227674455
"Adam Lallana",1618185600000,31,2020,3,3.2904962865213654
"Adama Traoré",1617926400000,31,2020,8,3.9312610767490526
"Ainsley Maitland-Niles",1618185600000,31,2020,6,2.823032575449027
"Aleksandar Mitrović",1617926400000,31,2020,2,3.656792921664309
"Alex Iwobi",1618185600000,31,2020,1,1.3719393530281614
"Alexandre Lacazette",1618099200000,31,2020,13,4.471834750897681
"Alireza Jahanbakhsh",1618185600000,31,2020,1,1.4574423431839152
"Alisson Ramses Becker",1618012800000,31,2020,3,4.263647001523532
"Allan Saint-Maximin",1618099200000,31,2020,12,1.3349865086513688
"Alphonse Areola",1617926400000,31,2020,2,3.3918644607274824
"Andrew Robertson",1618012800000,31,2020,4,4.519206800845757
"Andros Townsend",1618012800000,31,2020,1,1.1050362307432724
"André-Frank Zambo Anguissa",1617926400000,31,2020,1,0.9454405739322008
"Antonee Robinson",1617926400000,31,2020,2,2.724026134669091
"Antonio Rüdiger",1618012800000,31,2020,2,4.614079782131129
"Anwar El Ghazi",1618012800000,31,2020,1,1.3367066687079594
"Arthur Masuaku",1618099200000,31,2020,0,2.747123226041181
"Ashley Westwood",1618099200000,31,2020,2,3.4886501169090844
"Bailey Peacock-Farrell",1618099200000,31,2020,1,2.9457278730644534
"Ben Godfrey",1618185600000,31,2020,6,2.439584483776768
"Ben Johnson",1618099200000,31,2020,1,1.090613987849554
"Ben Mee",1618099200000,31,2020,1,4.007155436789206
"Ben Osborn",1618099200000,31,2020,2,2.2223710201697404
"Ben White",1618185600000,31,2020,9,3.11230266768141
"Benjamin Chilwell",1618012800000,31,2020,2,4.948803518822765
"Benjamin Mendy",1618012800000,31,2020,2,4.82068423412339
"Bernardo Mota Veiga de Carvalho e Silva",1618012800000,31,2020,6,4.332605938454346
"Bernd Leno",1618099200000,31,2020,6,3.8781521476813468
"Bertrand Traoré",1618012800000,31,2020,2,2.9083157951199605
"Bobby Decordova-Reid",1617926400000,31,2020,2,2.8752704851519604
"Bruno Miguel Borges Fernandes",1618099200000,31,2020,2,6.512640848986635
"Bukayo Saka",1618099200000,31,2020,3,3.9843475075534247
"Callum Hudson-Odoi",1618012800000,31,2020,5,4.004717699609018
"Callum Robinson",1618185600000,31,2020,8,3.0145530880601794
"Callum Wilson",1618099200000,31,2020,1,1.6882446199717656
"Calum Chambers",1618099200000,31,2020,6,3.270832371938316
"Che Adams",1618185600000,31,2020,1,2.0188983587426446
"Cheikhou Kouyaté",1618012800000,31,2020,1,2.638864694016124
"Chris Wood",1618099200000,31,2020,5,4.9943268582324745
"Christian Benteke",1618012800000,31,2020,8,3.244505824419857
"Christian Pulisic",1618012800000,31,2020,15,4.774912951807928
"Ciaran Clark",1618099200000,31,2020,2,3.035093707681363
"Conor Coady",1617926400000,31,2020,6,3.5786701469352225
"Conor Gallagher",1618185600000,31,2020,1,1.0036908755767504
"Conor Townsend",1618185600000,31,2020,6,3.2952105651010997
"Craig Dawson",1618099200000,31,2020,1,2.8097158342757256
"César Azpilicueta",1618012800000,31,2020,2,4.54809819287368
"Dan Burn",1618185600000,31,2020,1,1.0857688486285926
"Daniel Amartey",1618099200000,31,2020,0,2.561609771114563
"Daniel Castelo Podence",1617926400000,31,2020,3,3.274737795410951
"Daniel Ceballos Fernández",1618099200000,31,2020,7,3.1006402392085755
"Danny Ings",1618185600000,31,2020,2,5.944198391912273
"Danny Welbeck",1618185600000,31,2020,2,3.4714343341324687
"Dara O'Shea",1618185600000,31,2020,6,1.9999038133574323
"Darnell Furlong",1618185600000,31,2020,6,2.7385265041479916
"David McGoldrick",1618099200000,31,2020,2,2.853472593799858
"Dean Henderson",1618099200000,31,2020,2,3.825564116297859
"Dennis Praet",1618099200000,31,2020,1,3.0591680218357933
"Diego Llorente",1618012800000,31,2020,2,1.5301663636242346
"Diogo Jota",1618012800000,31,2020,2,4.207714488688701
"Douglas Luiz Soares de Paulo",1618012800000,31,2020,1,2.018549697152187
"Dwight Gayle",1618099200000,31,2020,1,3.2090927671479723
"Dwight McNeil",1618099200000,31,2020,2,3.9095950443229652
"Eberechi Eze",1618012800000,31,2020,1,2.9874113334842045
"Ederson Santana de Moraes",1618012800000,31,2020,1,4.863530085177164
"Edinson Cavani",1618099200000,31,2020,11,3.2888779668557335
"Edouard Mendy",1618012800000,31,2020,2,4.326017824702055
"Edward Nketiah",1618099200000,31,2020,1,1.4605165681393848
"Emiliano Martínez",1618012800000,31,2020,4,3.598831202732596
"Enda Stevens",1618099200000,31,2020,1,2.200252338061744
"Eric Dier",1618099200000,31,2020,1,2.902403700028203
"Erik Lamela",1618099200000,31,2020,1,1.3648403394295439
"Erik Pieters",1618099200000,31,2020,1,4.187753922262231
"Ethan Ampadu",1618099200000,31,2020,0,2.075047907327053
"Ezgjan Alioski",1618012800000,31,2020,4,1.8235791140616133
"Ezri Konsa Ngoyo",1618012800000,31,2020,0,1.90267503130119
"Fabio Henrique Tavares",1618012800000,31,2020,2,3.335630328617931
"Fabio Silva",1617926400000,31,2020,4,1.8559561902667039
"Fabián Balbuena",1618099200000,31,2020,0,0.8285624449019532
"Federico Fernández",1618099200000,31,2020,2,2.931263284758739
"Fernando Luiz Rosa",1618012800000,31,2020,0,3.449254798937529
"Ferran Torres",1618012800000,31,2020,7,4.887176346165529
"Fikayo Tomori",1618012800000,31,2020,0,2.5934728903424484
"Fraser Forster",1618185600000,31,2020,2,4.199728725856021
"Frederico Rodrigues de Paula Santos",1618099200000,31,2020,7,2.573109068780544
"Gabriel Fernando de Jesus",1618012800000,31,2020,2,6.233814378369634
"Gabriel Teodoro Martinelli Silva",1618099200000,31,2020,8,3.6547960879061936
"Gareth Bale",1618099200000,31,2020,1,2.003626258716248
"Gary Cahill",1618012800000,31,2020,0,2.487207463004019
"George Baldock",1618099200000,31,2020,1,2.1659961131950234
"Georginio Wijnaldum",1618012800000,31,2020,2,2.878927946937898
"Giovani Lo Celso",1618099200000,31,2020,2,2.6074759584622225
"Granit Xhaka",1618099200000,31,2020,3,2.93389881871253
"Gylfi Sigurdsson",1618185600000,31,2020,3,3.5875000920729576
"Hakim Ziyech",1618012800000,31,2020,1,1.967044191985662
"Hal Robson-Kanu",1618185600000,31,2020,1,1.2903838155324492
"Harrison Reed",1617926400000,31,2020,3,2.3404261803044024
"Harry Kane",1618099200000,31,2020,2,5.693345433385476
"Harry Maguire",1618099200000,31,2020,1,3.118991391682006
"Heung-Min Son",1618099200000,31,2020,7,4.975826507114835
"Hugo Lloris",1618099200000,31,2020,2,3.8655818485926217
"Hélder Wander Sousa de Azevedo e Costa",1618012800000,31,2020,2,2.2377142388270252
"Ibrahima Diallo",1618185600000,31,2020,2,2.8165037332037395
"Ilkay Gündogan",1618012800000,31,2020,1,3.519463118777884
"Illan Meslier",1618012800000,31,2020,4,3.0955758145949623
"Islam Slimani",1618099200000,31,2020,0,1.9538279748989722
"Issa Diop",1618099200000,31,2020,1,2.1674757118067682
"Ivan Ricardo Neves Abreu Cavaleiro",1617926400000,31,2020,1,1.2173026082504907
